filename,width,height,class,xmin,ymin,xmax,ymax
3_PMI-476480.pdf.jpg,3294,4722,Invoice table,148,1497,3155,4179
4_Invoice.pdf.jpg,3306,4678,Seller details,314,620,1358,1197
4_Invoice.pdf.jpg,3306,4678,Buyer details,314,1207,1409,1536
4_Invoice.pdf.jpg,3306,4678,Invoice number,1646,627,1884,741
4_Invoice.pdf.jpg,3306,4678,Invoice date,2199,636,2519,744
4_Invoice.pdf.jpg,3306,4678,Invoice table,293,1637,2750,3212
4_Invoice.pdf.jpg,3306,4678,Invoice column,307,1649,423,3186
4_Invoice.pdf.jpg,3306,4678,Invoice column,427,1645,1309,3186
4_Invoice.pdf.jpg,3306,4678,Invoice column,1309,1659,1477,3182
4_Invoice.pdf.jpg,3306,4678,Invoice column,1479,1661,1592,3182
4_Invoice.pdf.jpg,3306,4678,Invoice column,1587,1663,1758,3179
4_Invoice.pdf.jpg,3306,4678,Invoice column,1752,1665,1925,3184
4_Invoice.pdf.jpg,3306,4678,Invoice column,1921,1665,2031,3184
4_Invoice.pdf.jpg,3306,4678,Invoice column,2026,1661,2245,3186
4_Invoice.pdf.jpg,3306,4678,Invoice column,2244,1669,2412,3188
4_Invoice.pdf.jpg,3306,4678,Invoice column,2417,1673,2740,3206
4_Invoice.pdf.jpg,3306,4678,Footer notes,307,3186,2020,3312
4_Invoice.pdf.jpg,3306,4678,Tax table,295,3290,2746,3518
4_Invoice.pdf.jpg,3306,4678,Tax column,314,3297,1397,3490
4_Invoice.pdf.jpg,3306,4678,Tax column,1406,3297,1649,3492
4_Invoice.pdf.jpg,3306,4678,Tax column,1651,3342,1810,3495
4_Invoice.pdf.jpg,3306,4678,Tax column,1819,3353,2066,3499
4_Invoice.pdf.jpg,3306,4678,Tax column,2077,3358,2221,3503
4_Invoice.pdf.jpg,3306,4678,Tax column,2236,3356,2479,3499
4_Invoice.pdf.jpg,3306,4678,Tax column,2479,3306,2734,3514
4_Invoice.pdf.jpg,3306,4678,Footer notes,326,3508,2389,3594
4_Invoice.pdf.jpg,3306,4678,Footer notes,316,3797,1469,4101
4_Invoice.pdf.jpg,3306,4678,Footer notes,1527,3714,2590,3934
4_ML-June Sample 1.pdf.jpg,3311,4678,Seller details,853,336,2803,839
4_ML-June Sample 1.pdf.jpg,3311,4678,Buyer details,140,1052,1267,1800
4_ML-June Sample 1.pdf.jpg,3311,4678,Shipped details,1803,1052,2378,1400
4_ML-June Sample 1.pdf.jpg,3311,4678,Invoice number,158,1862,886,1947
4_ML-June Sample 1.pdf.jpg,3311,4678,Invoice date,1029,1864,1629,1954
4_ML-June Sample 1.pdf.jpg,3311,4678,Invoice table,106,1967,3140,3633
4_ML-June Sample 1.pdf.jpg,3311,4678,Invoice column,128,1973,455,3618
4_ML-June Sample 1.pdf.jpg,3311,4678,Invoice column,681,1983,1926,3610
4_ML-June Sample 1.pdf.jpg,3311,4678,Invoice column,2050,1983,2188,3615
4_ML-June Sample 1.pdf.jpg,3311,4678,Invoice column,2258,1981,2435,3618
4_ML-June Sample 1.pdf.jpg,3311,4678,Invoice column,2529,1986,2776,3621
4_ML-June Sample 1.pdf.jpg,3311,4678,Invoice column,2858,1983,3121,3618
4_ML-June Sample 1.pdf.jpg,3311,4678,Footer notes,126,3699,442,3799
4_ML-June Sample 1.pdf.jpg,3311,4678,Footer notes,689,3705,1737,3999
4_ML-June Sample 1.pdf.jpg,3311,4678,Footer notes,689,4094,1910,4263
5_ML-June Sample 1.pdf.jpg,3311,4678,Seller details,840,103,2803,397
5_ML-June Sample 1.pdf.jpg,3311,4678,Buyer details,32,572,1242,905
5_ML-June Sample 1.pdf.jpg,3311,4678,Shipped details,27,983,1245,1390
5_ML-June Sample 1.pdf.jpg,3311,4678,Invoice number,2052,413,2673,495
5_ML-June Sample 1.pdf.jpg,3311,4678,Invoice date,2050,483,2576,564
5_ML-June Sample 1.pdf.jpg,3311,4678,Invoice table,17,1431,3304,3882
5_ML-June Sample 1.pdf.jpg,3311,4678,Invoice column,24,1451,150,3874
5_ML-June Sample 1.pdf.jpg,3311,4678,Invoice column,147,1449,796,3874
5_ML-June Sample 1.pdf.jpg,3311,4678,Invoice column,796,1451,2158,3879
5_ML-June Sample 1.pdf.jpg,3311,4678,Invoice column,2165,1451,2576,3877
5_ML-June Sample 1.pdf.jpg,3311,4678,Invoice column,2576,1446,2902,3874
5_ML-June Sample 1.pdf.jpg,3311,4678,Invoice column,2901,1449,3288,3869
5_ML-June Sample 1.pdf.jpg,3311,4678,Footer notes,79,4073,2231,4242
6_ML-June Sample 1.pdf.jpg,3311,4678,Seller details,963,272,2892,603
6_ML-June Sample 1.pdf.jpg,3311,4678,Buyer details,250,878,1681,1351
6_ML-June Sample 1.pdf.jpg,3311,4678,Invoice number,2122,750,2773,874
6_ML-June Sample 1.pdf.jpg,3311,4678,Invoice date,2186,1141,2906,1264
6_ML-June Sample 1.pdf.jpg,3311,4678,Invoice table,204,1541,3083,3897
6_ML-June Sample 1.pdf.jpg,3311,4678,Invoice column,223,1554,461,3869
6_ML-June Sample 1.pdf.jpg,3311,4678,Invoice column,463,1554,911,3874
6_ML-June Sample 1.pdf.jpg,3311,4678,Invoice column,909,1550,3065,3882
7_ML-June Sample 1.pdf.jpg,3311,4678,Seller details,928,153,1852,536
7_ML-June Sample 1.pdf.jpg,3311,4678,Invoice number,2437,614,3006,676
7_ML-June Sample 1.pdf.jpg,3311,4678,Invoice date,2543,694,2992,743
7_ML-June Sample 1.pdf.jpg,3311,4678,Buyer details,345,612,737,680
7_ML-June Sample 1.pdf.jpg,3311,4678,Invoice table,296,1059,3078,3279
7_ML-June Sample 1.pdf.jpg,3311,4678,Invoice column,315,1077,469,3242
7_ML-June Sample 1.pdf.jpg,3311,4678,Invoice column,471,1071,569,3235
7_ML-June Sample 1.pdf.jpg,3311,4678,Invoice column,568,1071,2172,3256
7_ML-June Sample 1.pdf.jpg,3311,4678,Invoice column,2173,1078,2308,3262
7_ML-June Sample 1.pdf.jpg,3311,4678,Invoice column,2304,1076,2679,3264
7_ML-June Sample 1.pdf.jpg,3311,4678,Invoice column,2678,1078,3060,3267
7_ML-June Sample 1.pdf.jpg,3311,4678,Footer notes,308,3294,2024,3513
8_ML-June Sample 1.pdf.jpg,3311,4678,Buyer details,351,686,1737,1272
8_ML-June Sample 1.pdf.jpg,3311,4678,Invoice number,301,551,986,646
8_ML-June Sample 1.pdf.jpg,3311,4678,Invoice date,991,1275,1648,1395
8_ML-June Sample 1.pdf.jpg,3311,4678,Invoice table,296,1685,3042,3279
8_ML-June Sample 1.pdf.jpg,3311,4678,Invoice column,320,1694,437,3250
8_ML-June Sample 1.pdf.jpg,3311,4678,Invoice column,435,1695,763,3256
8_ML-June Sample 1.pdf.jpg,3311,4678,Invoice column,758,1703,1988,3267
8_ML-June Sample 1.pdf.jpg,3311,4678,Invoice column,1981,1706,2398,3264
8_ML-June Sample 1.pdf.jpg,3311,4678,Invoice column,2391,1706,2719,3269
8_ML-June Sample 1.pdf.jpg,3311,4678,Invoice column,2720,1714,3026,3256
8_ML-June Sample 1.pdf.jpg,3311,4678,Footer notes,2103,3353,3039,3711
8_ML-June Sample 1.pdf.jpg,3311,4678,Footer notes,291,3292,2048,3453
Invoice_1.jpg,600,600,Invoice table,89,337,510,410
Invoice_1.jpg,600,600,Seller details,95,193,234,282
Invoice_1.jpg,600,600,Buyer details,322,195,480,279
Invoice_1.jpg,600,600,Invoice date,445,153,504,167
Invoice_1.jpg,600,600,Seller details,142,128,282,167
Invoice_1.jpg,600,600,Invoice column,91,338,127,409
Invoice_1.jpg,600,600,Invoice column,127,338,221,409
Invoice_1.jpg,600,600,Invoice column,220,337,310,409
Invoice_1.jpg,600,600,Invoice column,310,338,376,408
Invoice_1.jpg,600,600,Invoice column,376,339,443,409
Invoice_1.jpg,600,600,Invoice column,443,338,509,409
Invoice_1.jpg,600,600,Footer notes,312,411,501,480
Invoice_10.jpg,600,600,Invoice number,491,74,566,97
Invoice_10.jpg,600,600,Seller details,34,170,134,239
Invoice_10.jpg,600,600,Buyer details,465,172,565,240
Invoice_10.jpg,600,600,Invoice date,476,105,565,130
Invoice_10.jpg,600,600,Invoice table,33,258,565,361
Invoice_10.jpg,600,600,Footer notes,34,469,295,541
Invoice_10.jpg,600,600,Footer notes,347,468,569,531
Invoice_10.jpg,600,600,Footer notes,420,362,562,435
Invoice_10.jpg,600,600,Invoice column,36,259,64,359
Invoice_10.jpg,600,600,Invoice column,63,259,348,359
Invoice_10.jpg,600,600,Invoice column,347,259,416,359
Invoice_10.jpg,600,600,Invoice column,417,259,489,358
Invoice_10.jpg,600,600,Invoice column,489,259,564,358
Invoice_100.jpg,600,600,Buyer details,148,131,286,167
Invoice_100.jpg,600,600,Invoice number,337,131,424,145
Invoice_100.jpg,600,600,Invoice date,338,144,454,157
Invoice_100.jpg,600,600,Invoice table,149,186,459,358
Invoice_100.jpg,600,600,Footer notes,351,402,453,453
Invoice_100.jpg,600,600,Footer notes,147,427,237,461
Invoice_100.jpg,600,600,Footer notes,148,480,293,516
Invoice_100.jpg,600,600,Seller details,176,76,257,103
Invoice_100.jpg,600,600,Invoice column,154,188,175,352
Invoice_100.jpg,600,600,Invoice column,180,189,304,352
Invoice_100.jpg,600,600,Invoice column,323,189,366,352
Invoice_100.jpg,600,600,Invoice column,378,189,403,354
Invoice_100.jpg,600,600,Invoice column,410,190,453,352
Invoice_102.jpg,600,600,Seller details,42,95,178,190
Invoice_102.jpg,600,600,Buyer details,287,95,428,191
Invoice_102.jpg,600,600,Invoice date,363,54,480,67
Invoice_102.jpg,600,600,Invoice number,350,65,432,76
Invoice_102.jpg,600,600,Invoice table,34,282,524,395
Invoice_102.jpg,600,600,Footer notes,281,395,522,468
Invoice_102.jpg,600,600,Footer notes,60,424,221,482
Invoice_102.jpg,600,600,Invoice column,35,284,62,392
Invoice_102.jpg,600,600,Invoice column,62,285,282,393
Invoice_102.jpg,600,600,Invoice column,281,285,340,393
Invoice_102.jpg,600,600,Invoice column,340,286,404,393
Invoice_102.jpg,600,600,Invoice column,404,285,522,392
Invoice_103.jpg,600,600,Seller details,50,91,228,149
Invoice_103.jpg,600,600,Buyer details,49,160,129,227
Invoice_103.jpg,600,600,Invoice date,383,125,497,139
Invoice_103.jpg,600,600,Invoice number,385,136,463,148
Invoice_103.jpg,600,600,Invoice table,48,234,551,407
Invoice_103.jpg,600,600,Footer notes,384,406,551,478
Invoice_103.jpg,600,600,Footer notes,49,490,353,512
Invoice_103.jpg,600,600,Invoice column,52,237,325,403
Invoice_103.jpg,600,600,Invoice column,325,237,377,404
Invoice_103.jpg,600,600,Invoice column,377,236,440,405
Invoice_103.jpg,600,600,Invoice column,440,237,548,405
Invoice_104.jpg,600,600,Seller details,55,178,174,216
Invoice_104.jpg,600,600,Buyer details,95,260,212,346
Invoice_104.jpg,600,600,Shipped details,291,261,424,348
Invoice_104.jpg,600,600,Invoice table,52,429,545,540
Invoice_104.jpg,600,600,Invoice number,425,195,509,212
Invoice_104.jpg,600,600,Invoice date,447,177,544,195
Invoice_104.jpg,600,600,Invoice column,55,432,119,537
Invoice_104.jpg,600,600,Invoice column,119,433,166,537
Invoice_104.jpg,600,600,Invoice column,166,431,334,539
Invoice_104.jpg,600,600,Invoice column,333,431,409,538
Invoice_104.jpg,600,600,Invoice column,410,431,478,538
Invoice_104.jpg,600,600,Invoice column,478,432,543,539
Invoice_105.jpg,600,600,Seller details,134,59,259,145
Invoice_105.jpg,600,600,Buyer details,69,173,217,244
Invoice_105.jpg,600,600,Invoice date,452,90,529,108
Invoice_105.jpg,600,600,Invoice table,64,263,531,504
Invoice_105.jpg,600,600,Invoice column,68,266,118,501
Invoice_105.jpg,600,600,Invoice column,137,265,240,501
Invoice_105.jpg,600,600,Invoice column,481,266,530,501
Invoice_107.jpg,600,600,Buyer details,36,65,236,139
Invoice_107.jpg,600,600,Invoice date,278,30,356,64
Invoice_107.jpg,600,600,Invoice number,277,83,366,114
Invoice_107.jpg,600,600,Seller details,434,29,566,101
Invoice_107.jpg,600,600,Invoice table,38,199,561,302
Invoice_107.jpg,600,600,Footer notes,38,456,196,474
Invoice_107.jpg,600,600,Footer notes,42,480,411,535
Invoice_107.jpg,600,600,Footer notes,415,307,561,392
Invoice_107.jpg,600,600,Invoice column,44,201,159,298
Invoice_107.jpg,600,600,Invoice column,273,201,333,299
Invoice_107.jpg,600,600,Invoice column,420,201,470,300
Invoice_107.jpg,600,600,Invoice column,502,201,560,299
Invoice_109.jpg,600,600,Seller details,115,70,225,142
Invoice_109.jpg,600,600,Invoice date,370,94,478,105
Invoice_109.jpg,600,600,Invoice number,373,103,477,115
Invoice_109.jpg,600,600,Buyer details,116,149,174,210
Invoice_109.jpg,600,600,Invoice table,115,215,488,391
Invoice_109.jpg,600,600,Footer notes,371,388,488,448
Invoice_109.jpg,600,600,Footer notes,117,396,333,449
Invoice_109.jpg,600,600,Footer notes,200,492,404,516
Invoice_109.jpg,600,600,Invoice column,117,216,373,388
Invoice_109.jpg,600,600,Invoice column,374,216,428,387
Invoice_109.jpg,600,600,Invoice column,429,216,485,386
Invoice_11.jpg,600,600,Invoice number,355,88,540,101
Invoice_11.jpg,600,600,Invoice date,354,100,541,112
Invoice_11.jpg,600,600,Seller details,50,40,368,80
Invoice_11.jpg,600,600,Buyer details,49,120,263,189
Invoice_11.jpg,600,600,Invoice table,47,197,541,423
Invoice_11.jpg,600,600,Footer notes,49,466,197,512
Invoice_11.jpg,600,600,Footer notes,355,421,540,457
Invoice_11.jpg,600,600,Invoice column,49,199,101,420
Invoice_11.jpg,600,600,Invoice column,101,200,355,420
Invoice_11.jpg,600,600,Invoice column,354,200,406,420
Invoice_11.jpg,600,600,Invoice column,406,199,457,419
Invoice_11.jpg,600,600,Invoice column,456,199,539,420
Invoice_111.jpg,600,600,Seller details,38,31,164,110
Invoice_111.jpg,600,600,Buyer details,36,131,139,199
Invoice_111.jpg,600,600,Invoice number,373,74,421,96
Invoice_111.jpg,600,600,Invoice date,487,76,528,95
Invoice_111.jpg,600,600,Invoice table,36,282,562,416
Invoice_111.jpg,600,600,Footer notes,355,418,557,471
Invoice_111.jpg,600,600,Footer notes,39,480,554,511
Invoice_111.jpg,600,600,Invoice column,39,284,338,415
Invoice_111.jpg,600,600,Invoice column,338,286,378,414
Invoice_111.jpg,600,600,Invoice column,379,286,453,414
Invoice_111.jpg,600,600,Invoice column,454,286,559,413
Invoice_112.jpg,600,600,Seller details,189,54,371,116
Invoice_112.jpg,600,600,Buyer details,31,149,301,218
Invoice_112.jpg,600,600,Shipped details,300,146,573,217
Invoice_112.jpg,600,600,Invoice table,27,254,573,388
Invoice_112.jpg,600,600,Invoice table,389,386,572,432
Invoice_112.jpg,600,600,Invoice number,414,73,564,84
Invoice_112.jpg,600,600,Invoice date,414,90,566,105
Invoice_112.jpg,600,600,Invoice column,29,259,97,386
Invoice_112.jpg,600,600,Invoice column,96,257,349,385
Invoice_112.jpg,600,600,Invoice column,349,257,461,386
Invoice_112.jpg,600,600,Invoice column,461,258,570,384
Invoice_113.jpg,600,600,Buyer details,21,110,255,177
Invoice_113.jpg,600,600,Invoice number,29,200,130,231
Invoice_113.jpg,600,600,Invoice date,147,201,232,231
Invoice_113.jpg,600,600,Invoice table,23,309,578,429
Invoice_113.jpg,600,600,Footer notes,372,493,580,537
Invoice_113.jpg,600,600,Invoice column,25,322,70,425
Invoice_113.jpg,600,600,Invoice column,75,321,142,426
Invoice_113.jpg,600,600,Invoice column,146,322,214,426
Invoice_113.jpg,600,600,Invoice column,251,321,421,426
Invoice_113.jpg,600,600,Invoice column,440,321,468,426
Invoice_113.jpg,600,600,Invoice column,532,322,578,425
Invoice_116.jpg,600,600,Seller details,51,53,228,115
Invoice_116.jpg,600,600,Invoice date,412,75,512,86
Invoice_116.jpg,600,600,Invoice number,412,86,491,97
Invoice_116.jpg,600,600,Buyer details,50,129,119,186
Invoice_116.jpg,600,600,Shipped details,299,130,370,187
Invoice_116.jpg,600,600,Invoice table,50,274,557,423
Invoice_116.jpg,600,600,Footer notes,354,420,559,494
Invoice_116.jpg,600,600,Footer notes,50,495,426,520
Invoice_116.jpg,600,600,Invoice column,53,277,135,418
Invoice_116.jpg,600,600,Invoice column,136,277,387,419
Invoice_116.jpg,600,600,Invoice column,386,278,470,418
Invoice_116.jpg,600,600,Invoice column,471,278,555,418
Invoice_117.jpg,600,600,Buyer details,29,275,184,323
Invoice_117.jpg,600,600,Seller details,27,170,197,213
Invoice_117.jpg,600,600,Seller details,485,167,576,195
Invoice_117.jpg,600,600,Invoice number,357,279,472,297
Invoice_117.jpg,600,600,Invoice date,357,304,551,322
Invoice_117.jpg,600,600,Invoice table,26,391,574,446
Invoice_117.jpg,600,600,Footer notes,356,511,491,577
Invoice_117.jpg,600,600,Invoice column,29,393,132,443
Invoice_117.jpg,600,600,Invoice column,354,394,406,444
Invoice_117.jpg,600,600,Invoice column,459,393,493,443
Invoice_118.jpg,600,600,Seller details,64,103,197,154
Invoice_118.jpg,600,600,Buyer details,463,85,575,151
Invoice_118.jpg,600,600,Invoice table,25,220,576,273
Invoice_118.jpg,600,600,Invoice number,456,48,574,62
Invoice_118.jpg,600,600,Invoice date,432,58,576,71
Invoice_118.jpg,600,600,Footer notes,25,476,223,529
Invoice_118.jpg,600,600,Footer notes,24,541,215,582
Invoice_118.jpg,600,600,Footer notes,383,478,576,579
Invoice_118.jpg,600,600,Invoice column,24,224,99,270
Invoice_118.jpg,600,600,Invoice column,99,223,356,270
Invoice_118.jpg,600,600,Invoice column,357,223,429,271
Invoice_118.jpg,600,600,Invoice column,430,222,502,271
Invoice_118.jpg,600,600,Invoice column,502,223,575,270
Invoice_119.jpg,600,600,Buyer details,18,108,320,175
Invoice_119.jpg,600,600,Invoice number,429,29,574,53
Invoice_119.jpg,600,600,Invoice date,438,57,574,73
Invoice_119.jpg,600,600,Invoice table,15,220,576,408
Invoice_119.jpg,600,600,Footer notes,23,428,536,457
Invoice_119.jpg,600,600,Seller details,30,501,192,574
Invoice_119.jpg,600,600,Buyer details,304,501,463,576
Invoice_119.jpg,600,600,Invoice column,17,222,207,405
Invoice_119.jpg,600,600,Invoice column,308,222,350,406
Invoice_119.jpg,600,600,Invoice column,370,221,471,406
Invoice_119.jpg,600,600,Invoice column,492,222,575,406
Invoice_12.jpg,600,600,Seller details,39,57,197,154
Invoice_12.jpg,600,600,Buyer details,46,167,174,249
Invoice_12.jpg,600,600,Invoice table,34,253,561,409
Invoice_12.jpg,600,600,Footer notes,182,488,412,561
Invoice_12.jpg,600,600,Invoice date,448,93,527,119
Invoice_12.jpg,600,600,Invoice number,461,118,517,144
Invoice_12.jpg,600,600,Invoice column,40,254,298,408
Invoice_12.jpg,600,600,Invoice column,376,254,411,408
Invoice_12.jpg,600,600,Invoice column,440,254,487,409
Invoice_12.jpg,600,600,Invoice column,487,253,560,408
Invoice_120.jpg,600,600,Invoice number,430,31,574,52
Invoice_120.jpg,600,600,Invoice date,436,56,574,71
Invoice_120.jpg,600,600,Buyer details,19,106,323,177
Invoice_120.jpg,600,600,Invoice table,17,218,576,411
Invoice_120.jpg,600,600,Footer notes,25,427,539,461
Invoice_120.jpg,600,600,Seller details,29,499,187,574
Invoice_120.jpg,600,600,Buyer details,304,500,458,574
Invoice_120.jpg,600,600,Invoice column,19,220,209,408
Invoice_120.jpg,600,600,Invoice column,312,220,344,408
Invoice_120.jpg,600,600,Invoice column,369,220,470,407
Invoice_120.jpg,600,600,Invoice column,493,221,574,408
Invoice_121.jpg,600,600,Invoice number,427,33,568,56
Invoice_121.jpg,600,600,Invoice date,436,59,572,77
Invoice_121.jpg,600,600,Invoice table,21,218,574,408
Invoice_121.jpg,600,600,Footer notes,31,426,534,459
Invoice_121.jpg,600,600,Buyer details,302,497,457,569
Invoice_121.jpg,600,600,Buyer details,23,111,319,178
Invoice_121.jpg,600,600,Seller details,35,499,187,569
Invoice_121.jpg,600,600,Invoice column,24,219,210,405
Invoice_121.jpg,600,600,Invoice column,306,220,349,406
Invoice_121.jpg,600,600,Invoice column,370,221,467,405
Invoice_121.jpg,600,600,Invoice column,488,221,573,405
Invoice_122.jpg,600,600,Seller details,40,34,181,128
Invoice_122.jpg,600,600,Buyer details,37,129,138,205
Invoice_122.jpg,600,600,Invoice date,408,63,550,77
Invoice_122.jpg,600,600,Invoice number,410,77,553,90
Invoice_122.jpg,600,600,Invoice table,36,203,564,356
Invoice_122.jpg,600,600,Footer notes,406,357,556,439
Invoice_122.jpg,600,600,Footer notes,41,381,288,420
Invoice_122.jpg,600,600,Footer notes,155,498,447,528
Invoice_122.jpg,600,600,Invoice column,39,205,404,354
Invoice_122.jpg,600,600,Invoice column,405,205,483,354
Invoice_122.jpg,600,600,Invoice column,483,206,563,354
Invoice_125.jpg,600,600,Seller details,8,3,165,66
Invoice_125.jpg,600,600,Buyer details,15,105,155,188
Invoice_125.jpg,600,600,Shipped details,174,105,287,186
Invoice_125.jpg,600,600,Invoice number,245,1,397,12
Invoice_125.jpg,600,600,Invoice date,248,17,417,27
Invoice_125.jpg,600,600,Invoice table,14,191,478,367
Invoice_125.jpg,600,600,Footer notes,303,408,543,478
Invoice_125.jpg,600,600,Footer notes,15,431,145,459
Invoice_125.jpg,600,600,Footer notes,19,368,380,378
Invoice_125.jpg,600,600,Invoice column,18,194,317,365
Invoice_125.jpg,600,600,Invoice column,317,194,361,364
Invoice_125.jpg,600,600,Invoice column,361,195,412,365
Invoice_125.jpg,600,600,Invoice column,411,196,476,363
Invoice_126.jpg,600,600,Seller details,8,5,187,51
Invoice_126.jpg,600,600,Invoice number,247,1,398,11
Invoice_126.jpg,600,600,Invoice date,246,17,410,27
Invoice_126.jpg,600,600,Buyer details,15,106,137,169
Invoice_126.jpg,600,600,Shipped details,172,107,291,167
Invoice_126.jpg,600,600,Invoice table,16,174,425,286
Invoice_126.jpg,600,600,Footer notes,19,285,283,299
Invoice_126.jpg,600,600,Invoice column,19,176,334,281
Invoice_126.jpg,600,600,Invoice column,333,176,421,281
Invoice_127.jpg,600,600,Seller details,8,5,189,52
Invoice_127.jpg,600,600,Buyer details,15,106,134,167
Invoice_127.jpg,600,600,Shipped details,170,106,292,169
Invoice_127.jpg,600,600,Invoice table,14,174,424,252
Invoice_127.jpg,600,600,Invoice number,248,1,397,12
Invoice_127.jpg,600,600,Invoice date,246,16,410,28
Invoice_127.jpg,600,600,Footer notes,18,251,324,265
Invoice_127.jpg,600,600,Invoice column,17,176,333,246
Invoice_127.jpg,600,600,Invoice column,334,176,422,246
Invoice_128.jpg,600,600,Seller details,8,6,183,49
Invoice_128.jpg,600,600,Buyer details,18,106,132,169
Invoice_128.jpg,600,600,Shipped details,170,107,290,169
Invoice_128.jpg,600,600,Invoice table,14,175,426,252
Invoice_128.jpg,600,600,Invoice column,18,178,333,249
Invoice_128.jpg,600,600,Invoice column,335,177,423,248
Invoice_128.jpg,600,600,Footer notes,18,251,317,263
Invoice_128.jpg,600,600,Invoice number,246,3,397,11
Invoice_128.jpg,600,600,Invoice date,247,18,408,27
Invoice_129.jpg,600,600,Seller details,8,5,189,50
Invoice_129.jpg,600,600,Buyer details,15,106,136,169
Invoice_129.jpg,600,600,Invoice table,15,175,425,252
Invoice_129.jpg,600,600,Shipped details,170,105,289,169
Invoice_129.jpg,600,600,Invoice number,246,1,397,12
Invoice_129.jpg,600,600,Invoice date,246,18,411,27
Invoice_129.jpg,600,600,Footer notes,18,250,310,265
Invoice_129.jpg,600,600,Invoice column,19,178,333,246
Invoice_129.jpg,600,600,Invoice column,334,178,421,247
Invoice_13.jpg,600,600,Seller details,37,16,195,75
Invoice_13.jpg,600,600,Buyer details,42,154,153,215
Invoice_13.jpg,600,600,Shipped details,307,156,413,214
Invoice_13.jpg,600,600,Invoice table,38,326,564,511
Invoice_13.jpg,600,600,Invoice date,489,107,566,126
Invoice_13.jpg,600,600,Footer notes,410,511,563,582
Invoice_13.jpg,600,600,Invoice number,283,281,340,322
Invoice_13.jpg,600,600,Invoice column,42,327,81,508
Invoice_13.jpg,600,600,Invoice column,80,328,410,510
Invoice_13.jpg,600,600,Invoice column,408,328,468,508
Invoice_13.jpg,600,600,Invoice column,466,328,561,508
Invoice_130.jpg,600,600,Seller details,8,6,187,52
Invoice_130.jpg,600,600,Buyer details,16,107,135,169
Invoice_130.jpg,600,600,Shipped details,172,106,255,177
Invoice_130.jpg,600,600,Invoice table,14,183,424,259
Invoice_130.jpg,600,600,Invoice number,245,1,398,12
Invoice_130.jpg,600,600,Invoice date,246,18,412,28
Invoice_130.jpg,600,600,Footer notes,18,259,317,274
Invoice_130.jpg,600,600,Invoice column,17,187,332,255
Invoice_130.jpg,600,600,Invoice column,333,187,421,256
Invoice_131.jpg,600,600,Seller details,7,6,202,49
Invoice_131.jpg,600,600,Buyer details,17,107,111,188
Invoice_131.jpg,600,600,Shipped details,172,106,331,197
Invoice_131.jpg,600,600,Invoice table,14,201,424,323
Invoice_131.jpg,600,600,Invoice number,245,1,397,12
Invoice_131.jpg,600,600,Invoice date,247,18,412,27
Invoice_131.jpg,600,600,Footer notes,19,322,357,335
Invoice_131.jpg,600,600,Invoice column,17,204,333,318
Invoice_131.jpg,600,600,Invoice column,334,205,421,319
Invoice_132.jpg,600,600,Seller details,114,22,278,66
Invoice_132.jpg,600,600,Invoice date,453,95,561,106
Invoice_132.jpg,600,600,Invoice table,19,225,585,471
Invoice_132.jpg,600,600,Shipped details,21,94,146,118
Invoice_132.jpg,600,600,Buyer details,20,162,137,182
Invoice_132.jpg,600,600,Invoice number,231,97,381,106
Invoice_132.jpg,600,600,Footer notes,229,469,575,509
Invoice_132.jpg,600,600,Footer notes,19,488,222,552
Invoice_132.jpg,600,600,Invoice column,23,227,48,467
Invoice_132.jpg,600,600,Invoice column,46,227,78,468
Invoice_132.jpg,600,600,Invoice column,78,227,221,467
Invoice_132.jpg,600,600,Invoice column,221,227,317,468
Invoice_132.jpg,600,600,Invoice column,317,228,374,467
Invoice_132.jpg,600,600,Invoice column,374,229,430,468
Invoice_132.jpg,600,600,Invoice column,430,228,490,469
Invoice_132.jpg,600,600,Invoice column,489,229,582,467
Invoice_133.jpg,600,600,Seller details,20,67,125,103
Invoice_133.jpg,600,600,Seller details,478,65,582,102
Invoice_133.jpg,600,600,Buyer details,17,122,161,177
Invoice_133.jpg,600,600,Invoice date,17,203,145,239
Invoice_133.jpg,600,600,Invoice table,22,260,580,474
Invoice_133.jpg,600,600,Footer notes,23,482,581,535
Invoice_133.jpg,600,600,Invoice column,23,264,183,471
Invoice_133.jpg,600,600,Invoice column,248,263,330,471
Invoice_133.jpg,600,600,Invoice column,382,263,461,474
Invoice_133.jpg,600,600,Invoice column,511,264,578,471
Invoice_134.jpg,600,600,Seller details,58,40,305,110
Invoice_134.jpg,600,600,Buyer details,59,128,259,187
Invoice_134.jpg,600,600,Shipped details,287,129,459,187
Invoice_134.jpg,600,600,Invoice table,55,246,543,417
Invoice_134.jpg,600,600,Footer notes,384,422,544,482
Invoice_134.jpg,600,600,Footer notes,57,493,447,529
Invoice_134.jpg,600,600,Invoice column,59,250,157,414
Invoice_134.jpg,600,600,Invoice column,157,250,287,414
Invoice_134.jpg,600,600,Invoice column,287,250,387,413
Invoice_134.jpg,600,600,Invoice column,387,250,489,414
Invoice_134.jpg,600,600,Invoice column,489,250,540,414
Invoice_135.jpg,600,600,Seller details,81,60,213,127
Invoice_135.jpg,600,600,Buyer details,80,136,244,193
Invoice_135.jpg,600,600,Invoice table,80,214,497,437
Invoice_135.jpg,600,600,Invoice date,400,90,497,110
Invoice_135.jpg,600,600,Invoice number,401,113,497,133
Invoice_135.jpg,600,600,Footer notes,79,465,221,525
